evp_s0,evp_R,evp_d,evp_n,evp_eta,valid_x_end,valid_y_1,valid_y_2,valid_y_3,valid_y_4,valid_y_5,valid_y_6,valid_y_7,valid_y_8,valid_y_9,valid_y_10,valid_y_11,valid_y_12,valid_y_13,valid_y_14,valid_y_15,valid_y_16,valid_y_17,valid_y_18,valid_y_19,valid_y_20,prd_x_end,prd_y_1,prd_y_2,prd_y_3,prd_y_4,prd_y_5,prd_y_6,prd_y_7,prd_y_8,prd_y_9,prd_y_10,prd_y_11,prd_y_12,prd_y_13,prd_y_14,prd_y_15,prd_y_16,prd_y_17,prd_y_18,prd_y_19,prd_y_20
199.99999999999983,1749.9999999999982,10.0,14.999999999999996,999.999999999999,0.200000000000002,929.5699999999999,1050.1999999999991,1162.799999999999,1267.7999999999993,1365.699999999998,1456.899999999999,1541.799999999999,1620.799999999999,1694.199999999999,1762.5000000000002,1825.8999999999974,1884.7999999999988,1944.699999999998,1995.0999999999983,2041.799999999998,2085.099999999997,2125.2999999999997,2162.4999999999973,2196.999999999998,2228.899999999999,0.19998979784088952,833.2935246205786,1073.968581525342,1262.9221138653313,1418.4308796649734,1534.676802488261,1612.0468907368318,1675.315560071576,1730.423694754824,1779.3455621058397,1823.4094320366007,1863.5635530268503,1900.4879240086666,1937.9588577510603,1969.5737049989384,1999.149929228898,2026.9170667523658,2053.0647841182863,2077.744901958013,2101.0920962638897,2123.2155334655454
1.0,999.999999999999,10.0,1.0,1.0,0.200000000000002,74.33099999999997,142.52999999999994,205.89999999999986,264.73999999999984,319.3699999999999,370.0599999999997,417.08999999999975,460.6899999999999,501.11999999999944,538.5799999999996,573.2999999999997,605.4499999999997,638.0799999999995,665.4399999999995,690.7699999999995,714.209999999999,735.9099999999994,755.9799999999999,774.5399999999996,791.7200000000003,0.2000420814840586,66.72398118762396,133.35994129198514,204.29464771211116,270.452388210961,323.44979034471334,364.36147105324744,399.925959986904,431.7768142000153,460.65954185917263,487.13110855932547,511.6110261219995,534.4188940613456,557.8610272998126,577.8761821431683,596.8083723514957,614.7724028246539,631.8662044341884,648.168699841225,663.7452375414442,678.6546877934367
1.0,1749.9999999999982,0.10000000000000005,1.0,100.0,0.200000000000002,2.4069,3.7984999999999998,5.188999999999999,6.578399999999999,7.966599999999995,9.353799999999998,10.739999999999998,12.124999999999998,13.508999999999999,14.891999999999992,16.273000000000003,17.653999999999993,19.170999999999996,20.548999999999996,21.92699999999999,23.302999999999994,24.67799999999999,26.052000000000003,27.423999999999985,28.795999999999996,0.19999208410306246,2.8385555106089964,3.9049567970023085,5.138266150035601,6.52558780899101,7.998419217817727,9.469707209875017,10.960400034973222,12.46969217215309,13.991214884296133,15.519876102701888,17.05162745030601,18.583324560246616,20.265042699628417,21.788839496986174,23.306126628924428,24.815524439022052,26.315988874857013,27.806493464987213,29.286294749499085,30.754682327803252
100.0,499.99999999999943,0.10000000000000005,14.999999999999996,10000.0,0.200000000000002,1681.2999999999968,3362.499999999996,5039.799999999993,6450.999999999995,6798.199999999989,6817.999999999997,6819.19999999999,6819.599999999991,6819.999999999998,6820.399999999994,6820.799999999988,6821.199999999991,6821.599999999992,6821.999999999989,6822.399999999994,6822.799999999992,6823.199999999994,6823.599999999995,6823.999999999993,6824.399999999988,0.20001345689845518,1517.3178936357567,3234.7261117733156,4828.1238441380365,6004.894678340077,6540.643510147115,6640.459968112312,6668.233996067126,6676.995933382389,6675.166735366835,6667.20680268577,6655.817916723709,6642.600137673109,6627.0895597280305,6612.711655287628,6598.410080434596,6584.385943800729,6570.752820005999,6557.569136724848,6544.865410955043,6532.643432680646
399.9999999999997,1.0,0.10000000000000005,4.999999999999999,10000.0,0.200000000000002,1652.3999999999992,2376.699999999998,2419.9999999999964,2421.3999999999974,2421.3999999999974,2421.3999999999974,2421.3999999999974,2421.3999999999974,2421.3999999999974,2421.3999999999974,2421.3999999999974,2421.3999999999974,2421.3999999999974,2421.3999999999974,2421.3999999999974,2421.3999999999974,2421.3999999999974,2421.3999999999974,2421.3999999999974,2421.3999999999974,0.19998986315005607,1459.786076331856,2085.751840553268,2415.2432980635313,2561.451735558945,2580.9440759742474,2551.5443143417074,2522.5299920425146,2497.6498643989835,2476.162847126236,2457.405196427397,2440.871479069849,2426.17298919857,2411.77322024044,2400.0379395164327,2389.4026774759436,2379.7230780564337,2370.8731020104874,2362.756265464463,2355.286535683812,2348.39467184794
399.9999999999997,249.9999999999997,99.9999999999999,19.999999999999993,999.999999999999,0.200000000000002,1225.0999999999988,1333.2999999999993,1385.5999999999985,1410.099999999998,1421.3,1426.3999999999987,1428.699999999999,1429.7999999999986,1430.1999999999991,1430.4999999999984,1430.5999999999979,1430.5999999999979,1430.5999999999979,1430.5999999999979,1430.5999999999979,1430.5999999999979,1430.5999999999979,1430.5999999999979,1430.5999999999979,1430.5999999999979,0.20001031414306264,1064.4823594258114,1227.1453093117518,1338.993094970412,1417.1782434644695,1464.848531077588,1487.883175015719,1502.1027120070482,1511.9271523915324,1519.0634891946343,1524.5194993119537,1528.9062590266465,1532.597051761654,1536.1175658260095,1538.9803257652627,1541.6108960662434,1544.0645141500179,1546.381776387423,1548.5835423989613,1550.6921345289197,1552.713598013607
399.9999999999997,1749.9999999999982,0.01000000000000001,4.999999999999999,999.999999999999,0.200000000000002,602.2299999999994,602.3699999999995,602.5099999999993,602.6499999999996,602.78,602.9199999999998,603.0599999999995,603.1999999999999,603.3399999999999,603.48,603.6199999999993,603.7599999999996,603.91,604.0499999999995,604.1899999999999,604.3299999999995,604.4699999999999,604.6099999999997,604.7499999999999,604.8899999999994,0.19997075855542215,689.8494470409045,648.4589948744843,613.8325260147282,593.396338834446,586.1680597846153,586.5312412613459,588.90347386809,592.1748563665853,595.9339541767966,599.9394365662976,604.0453175958575,608.1635897161135,612.645986265816,616.6461519147656,620.5571784618944,624.3714373571135,628.084467406846,631.6954138632348,635.2068874728972,638.6200043924891
399.9999999999997,1249.9999999999982,49.99999999999994,19.999999999999993,999.999999999999,0.200000000000002,1283.2999999999981,1600.2999999999986,1840.3999999999994,2017.2999999999988,2144.599999999999,2234.4,2296.8999999999987,2339.8999999999974,2369.2999999999975,2389.2999999999984,2402.7999999999984,2411.8999999999983,2418.499999999998,2422.499999999998,2425.1999999999975,2426.999999999998,2428.2000000000003,2428.9999999999995,2429.499999999997,2429.8999999999974,0.19999996524465236,1191.8307299706235,1488.7262587650775,1712.9772012209296,1887.417335326313,2007.9425696691203,2078.848965075688,2131.916272547651,2175.2489524543657,2211.7559861001673,2243.293834855326,2271.1044367878917,2296.024723478752,2320.77092924076,2341.2857058900495,2360.2120158189614,2377.7690916098695,2394.1321518842906,2409.4317040986903,2423.783748811577,2437.2737738376763
299.99999999999983,1.0,99.9999999999999,10.0,999.999999999999,0.200000000000002,797.8599999999992,798.2599999999999,798.4299999999989,798.4999999999992,798.5399999999996,798.5499999999997,798.5599999999993,798.5599999999993,798.5599999999993,798.5599999999993,798.5699999999998,798.5699999999998,798.5699999999998,798.5699999999998,798.5699999999998,798.5699999999998,798.5699999999998,798.5699999999998,798.5699999999998,798.5699999999998,0.2000031936770529,662.5949192475135,714.7109482106041,736.9059375933116,745.9700169709421,747.7147343234818,746.4624510546709,744.885617362367,743.4495415836437,742.2417533797259,741.2805453750228,740.5541639986575,740.041196828168,739.6934556691492,739.5482318515179,739.5434592792238,739.6603036948462,739.883019582825,740.1961002556878,740.5898121110391,741.0508113810789
299.99999999999983,1999.9999999999982,1.0,1.0,10.0,0.200000000000002,312.93000000000006,328.5499999999998,344.0599999999997,359.43999999999994,374.69999999999993,389.83999999999963,404.8699999999996,419.7799999999998,434.56999999999977,449.2399999999997,463.80999999999966,478.2499999999994,494.01999999999964,508.2299999999994,522.3299999999998,536.3199999999997,550.1999999999995,563.9799999999994,577.6399999999996,591.1999999999994,0.19999867732306695,282.52358323781766,327.92861519478686,356.42785799601734,378.83248849673487,400.3595932466763,421.71187494582136,440.6300460438575,457.38419466467684,472.4508341144751,486.1699137736065,498.7839028821868,510.47312171452955,522.4220945440238,532.5715703264935,542.1262358704129,551.1513957786408,559.701586978382,567.8221138343279,575.550695157102,582.9208866691656
